브랜드명,지점명,시도명,시군구명,주소
이디야,남양주청학리점,경기도,남양주시,경기 남양주시 별내면 청학로중앙길 15
이디야,별내백상앨리츠점,경기도,남양주시,"경기 남양주시 별내중앙로 36-31 (별내동, 별내 백상앨리츠오피스텔 2차 )"
이디야,별내중앙점,경기도,남양주시,경기 남양주시 별내3로 76 (별내동)
이디야,남양주사능점,경기도,남양주시,경기 남양주시 진건읍 진건오남로 90
이디야,남양주사능점,경기도,남양주시,경기 남양주시 진건읍 진건오남로 90
이디야,남양주양지점,경기도,남양주시,경기 남양주시 오남읍 진건오남로 778
이디야,남양주오남역점,경기도,남양주시,경기 남양주시 오남읍 진건오남로 933 (양지리)
이디야,남양주오남점,경기도,남양주시,경기 남양주시 오남읍 진건오남로 522 (오남리)
이디야,남양주진벌점,경기도,남양주시,경기 남양주시 진접읍 진벌로 73 (진벌리)
이디야,남양주진접역점,경기도,남양주시,경기 남양주시 진접읍 경복대로 233 (금곡리)
이디야,진접센트레빌점,경기도,남양주시,경기 남양주시 진접읍 부평로 32 (진접센트레빌시티1단지)
이디야,진접이마트점,경기도,남양주시,경기 남양주시 진접읍 금강로유연들1길 154
이디야,진접장현리점,경기도,남양주시,경기 남양주시 진접읍 장현로 77
이디야,진접제일점,경기도,남양주시,경기 남양주시 진접읍 금강로 1529 (장현리)
이디야,진접중앙점,경기도,남양주시,경기 남양주시 진접읍 해밀예당3로 59
이디야,남양주가곡점,경기도,남양주시,경기 남양주시 화도읍 비룡로 337 (가곡리)
이디야,남양주마석가구공단점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1718 (묵현리)
이디야,남양주마석점,경기도,남양주시,경기 남양주시 화도읍 비룡로 58
이디야,남양주마석초등학교점,경기도,남양주시,경기 남양주시 화도읍 수레로1260번길 11-1 (창현리)
이디야,남양주묵현점,경기도,남양주시,경기 남양주시 화도읍 먹갓로 31
이디야,남양주천마산점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1815 (묵현리)
이디야,남양주화도점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1890 (녹촌리)
이디야,마석역점,경기도,남양주시,경기 남양주시 화도읍 마석중앙로 101 (마석우리)
이디야,북한강2호점,경기도,남양주시,"경기 남양주시 화도읍 북한강로 1132-13 (금남리, 황토방)"
이디야,남양주가곡점,경기도,남양주시,경기 남양주시 화도읍 비룡로 337 (가곡리)
이디야,남양주마석가구공단점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1718 (묵현리)
이디야,남양주마석점,경기도,남양주시,경기 남양주시 화도읍 비룡로 58
이디야,남양주마석초등학교점,경기도,남양주시,경기 남양주시 화도읍 수레로1260번길 11-1 (창현리)
이디야,남양주묵현점,경기도,남양주시,경기 남양주시 화도읍 먹갓로 31
이디야,남양주천마산점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1815 (묵현리)
이디야,남양주화도점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1890 (녹촌리)
이디야,마석역점,경기도,남양주시,경기 남양주시 화도읍 마석중앙로 101 (마석우리)
이디야,북한강2호점,경기도,남양주시,"경기 남양주시 화도읍 북한강로 1132-13 (금남리, 황토방)"
이디야,남양주가곡점,경기도,남양주시,경기 남양주시 화도읍 비룡로 337 (가곡리)
이디야,남양주마석가구공단점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1718 (묵현리)
이디야,남양주마석점,경기도,남양주시,경기 남양주시 화도읍 비룡로 58
이디야,남양주마석초등학교점,경기도,남양주시,경기 남양주시 화도읍 수레로1260번길 11-1 (창현리)
이디야,남양주묵현점,경기도,남양주시,경기 남양주시 화도읍 먹갓로 31
이디야,남양주천마산점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1815 (묵현리)
이디야,남양주화도점,경기도,남양주시,경기 남양주시 화도읍 경춘로 1890 (녹촌리)
이디야,마석역점,경기도,남양주시,경기 남양주시 화도읍 마석중앙로 101 (마석우리)
이디야,북한강2호점,경기도,남양주시,"경기 남양주시 화도읍 북한강로 1132-13 (금남리, 황토방)"
이디야,남양주시청점,경기도,남양주시,경기 남양주시 금곡로 50 (금곡동)
이디야,남양주DIMC한강테라타워점,경기도,남양주시,경기 남양주시 다산지금로 202 (다산동)
이디야,남양주다산에일린의뜰점,경기도,남양주시,경기 남양주시 다산지금로16번길 86 (다산동)
이디야,남양주다산역점,경기도,남양주시,경기 남양주시 다산중앙로123번길 22-16 (다산동)
이디야,남양주다산푸르지오점,경기도,남양주시,경기 남양주시 다산중앙로82번길 72-39 (다산동)
이디야,남양주다산한강초교점,경기도,남양주시,경기 남양주시 다산지금로146번길 8-31 (다산동)
이디야,남양주다산행정복지센터점,경기도,남양주시,경기 남양주시 다산중앙로20번길 10-40 (다산동)
이디야,다산부영점,경기도,남양주시,경기 남양주시 다산중앙로82번안길 122 (다산동)
이디야,다산아이파크점,경기도,남양주시,"경기 남양주시 다산중앙로172번길 38 (다산동, 다산진건지구 근생1-1-2)"
이디야,다산중앙점,경기도,남양주시,경기 남양주시 다산순환로 397-54 (다산동)
이디야,동탄2시범단지점,경기도,화성시,경기 화성시 동탄대로시범길 189 (청계동)
이디야,동탄2카림애비뉴점,경기도,화성시,"경기 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)"
이디야,동탄IX타워점,경기도,화성시,"경기 화성시 동탄첨단산업1로 27 (영천동, 금강펜테리움 IX타워)"
이디야,동탄능동점,경기도,화성시,경기 화성시 동탄원천로 360 (능동)
이디야,동탄대로점,경기도,화성시,경기 화성시 동탄대로14길 5-11 (오산동)
이디야,동탄무봉산점,경기도,화성시,경기 화성시 동탄치동천로4길 6-58 (영천동)
이디야,동탄북광장점,경기도,화성시,"경기 화성시 동탄지성로 12 (반송동, 월드프라자)"
이디야,동탄산척점,경기도,화성시,경기 화성시 동탄순환대로14길 82-9 (산척동)
이디야,동탄산척중앙점,경기도,화성시,경기 화성시 동탄산척로2나길 10-11 (산척동)
이디야,동탄센트럴파크점,경기도,화성시,경기 화성시 동탄지성로 94 (반송동)
이디야,동탄솔빛나루점,경기도,화성시,"경기 화성시 동탄솔빛로 57 (반송동, 케이에이치스퀘어)"
이디야,동탄여울공원점,경기도,화성시,"경기 화성시 동탄광역환승로 73 (오산동, 동탄역 반도유보라 아이비파크 8.0)"
이디야,동탄역CGV점,경기도,화성시,경기 화성시 동탄대로 537 (오산동)
이디야,동탄장지점,경기도,화성시,경기 화성시 동탄장지천5길 4-20 (장지동)
이디야,동탄치동점,경기도,화성시,경기 화성시 동탄대로21가길 4-10 (영천동)
이디야,동탄프리미엄아울렛점,경기도,화성시,경기 화성시 동탄면 동탄기흥로257번가길 7
이디야,동탄호수공원점,경기도,화성시,경기 화성시 동탄대로5길 32 (송동)
이디야,동탄호수포레나점,경기도,화성시,경기 화성시 동탄순환대로 26 (장지동)
이디야,화성동탄SKV1점,경기도,화성시,"경기 화성시 동탄순환대로 830 (영천동, 동탄 SK V1 center)"
이디야,화성동탄남광장점,경기도,화성시,"경기 화성시 동탄중심상가1길 15 (반송동, 씨티21)"
이디야,화성동탄역1호점,경기도,화성시,경기 화성시 동탄역로 124 (오산동)
이디야,동탄2시범단지점,경기도,화성시,경기 화성시 동탄대로시범길 189 (청계동)
이디야,동탄2카림애비뉴점,경기도,화성시,"경기 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)"
이디야,동탄IX타워점,경기도,화성시,"경기 화성시 동탄첨단산업1로 27 (영천동, 금강펜테리움 IX타워)"
이디야,동탄능동점,경기도,화성시,경기 화성시 동탄원천로 360 (능동)
이디야,동탄대로점,경기도,화성시,경기 화성시 동탄대로14길 5-11 (오산동)
이디야,동탄무봉산점,경기도,화성시,경기 화성시 동탄치동천로4길 6-58 (영천동)
이디야,동탄북광장점,경기도,화성시,"경기 화성시 동탄지성로 12 (반송동, 월드프라자)"
이디야,동탄산척점,경기도,화성시,경기 화성시 동탄순환대로14길 82-9 (산척동)
이디야,동탄산척중앙점,경기도,화성시,경기 화성시 동탄산척로2나길 10-11 (산척동)
이디야,동탄센트럴파크점,경기도,화성시,경기 화성시 동탄지성로 94 (반송동)
이디야,동탄솔빛나루점,경기도,화성시,"경기 화성시 동탄솔빛로 57 (반송동, 케이에이치스퀘어)"
이디야,동탄여울공원점,경기도,화성시,"경기 화성시 동탄광역환승로 73 (오산동, 동탄역 반도유보라 아이비파크 8.0)"
이디야,동탄역CGV점,경기도,화성시,경기 화성시 동탄대로 537 (오산동)
이디야,동탄장지점,경기도,화성시,경기 화성시 동탄장지천5길 4-20 (장지동)
이디야,동탄치동점,경기도,화성시,경기 화성시 동탄대로21가길 4-10 (영천동)
이디야,동탄프리미엄아울렛점,경기도,화성시,경기 화성시 동탄면 동탄기흥로257번가길 7
이디야,동탄호수공원점,경기도,화성시,경기 화성시 동탄대로5길 32 (송동)
이디야,동탄호수포레나점,경기도,화성시,경기 화성시 동탄순환대로 26 (장지동)
이디야,화성동탄SKV1점,경기도,화성시,"경기 화성시 동탄순환대로 830 (영천동, 동탄 SK V1 center)"
이디야,화성동탄남광장점,경기도,화성시,"경기 화성시 동탄중심상가1길 15 (반송동, 씨티21)"
이디야,화성동탄역1호점,경기도,화성시,경기 화성시 동탄역로 124 (오산동)
이디야,동탄2시범단지점,경기도,화성시,경기 화성시 동탄대로시범길 189 (청계동)
이디야,동탄2카림애비뉴점,경기도,화성시,"경기 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)"
이디야,동탄IX타워점,경기도,화성시,"경기 화성시 동탄첨단산업1로 27 (영천동, 금강펜테리움 IX타워)"
이디야,동탄능동점,경기도,화성시,경기 화성시 동탄원천로 360 (능동)
이디야,동탄대로점,경기도,화성시,경기 화성시 동탄대로14길 5-11 (오산동)
이디야,동탄무봉산점,경기도,화성시,경기 화성시 동탄치동천로4길 6-58 (영천동)
이디야,동탄북광장점,경기도,화성시,"경기 화성시 동탄지성로 12 (반송동, 월드프라자)"
이디야,동탄산척점,경기도,화성시,경기 화성시 동탄순환대로14길 82-9 (산척동)
이디야,동탄산척중앙점,경기도,화성시,경기 화성시 동탄산척로2나길 10-11 (산척동)
이디야,동탄센트럴파크점,경기도,화성시,경기 화성시 동탄지성로 94 (반송동)
이디야,동탄솔빛나루점,경기도,화성시,"경기 화성시 동탄솔빛로 57 (반송동, 케이에이치스퀘어)"
이디야,동탄여울공원점,경기도,화성시,"경기 화성시 동탄광역환승로 73 (오산동, 동탄역 반도유보라 아이비파크 8.0)"
이디야,동탄역CGV점,경기도,화성시,경기 화성시 동탄대로 537 (오산동)
이디야,동탄장지점,경기도,화성시,경기 화성시 동탄장지천5길 4-20 (장지동)
이디야,동탄치동점,경기도,화성시,경기 화성시 동탄대로21가길 4-10 (영천동)
이디야,동탄프리미엄아울렛점,경기도,화성시,경기 화성시 동탄면 동탄기흥로257번가길 7
이디야,동탄호수공원점,경기도,화성시,경기 화성시 동탄대로5길 32 (송동)
이디야,동탄호수포레나점,경기도,화성시,경기 화성시 동탄순환대로 26 (장지동)
이디야,화성동탄SKV1점,경기도,화성시,"경기 화성시 동탄순환대로 830 (영천동, 동탄 SK V1 center)"
이디야,화성동탄남광장점,경기도,화성시,"경기 화성시 동탄중심상가1길 15 (반송동, 씨티21)"
이디야,화성동탄역1호점,경기도,화성시,경기 화성시 동탄역로 124 (오산동)
이디야,동탄2시범단지점,경기도,화성시,경기 화성시 동탄대로시범길 189 (청계동)
이디야,동탄2카림애비뉴점,경기도,화성시,"경기 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)"
이디야,동탄IX타워점,경기도,화성시,"경기 화성시 동탄첨단산업1로 27 (영천동, 금강펜테리움 IX타워)"
이디야,동탄능동점,경기도,화성시,경기 화성시 동탄원천로 360 (능동)
이디야,동탄대로점,경기도,화성시,경기 화성시 동탄대로14길 5-11 (오산동)
이디야,동탄무봉산점,경기도,화성시,경기 화성시 동탄치동천로4길 6-58 (영천동)
이디야,동탄북광장점,경기도,화성시,"경기 화성시 동탄지성로 12 (반송동, 월드프라자)"
이디야,동탄산척점,경기도,화성시,경기 화성시 동탄순환대로14길 82-9 (산척동)
이디야,동탄산척중앙점,경기도,화성시,경기 화성시 동탄산척로2나길 10-11 (산척동)
이디야,동탄센트럴파크점,경기도,화성시,경기 화성시 동탄지성로 94 (반송동)
이디야,동탄솔빛나루점,경기도,화성시,"경기 화성시 동탄솔빛로 57 (반송동, 케이에이치스퀘어)"
이디야,동탄여울공원점,경기도,화성시,"경기 화성시 동탄광역환승로 73 (오산동, 동탄역 반도유보라 아이비파크 8.0)"
이디야,동탄역CGV점,경기도,화성시,경기 화성시 동탄대로 537 (오산동)
이디야,동탄장지점,경기도,화성시,경기 화성시 동탄장지천5길 4-20 (장지동)
이디야,동탄치동점,경기도,화성시,경기 화성시 동탄대로21가길 4-10 (영천동)
이디야,동탄프리미엄아울렛점,경기도,화성시,경기 화성시 동탄면 동탄기흥로257번가길 7
이디야,동탄호수공원점,경기도,화성시,경기 화성시 동탄대로5길 32 (송동)
이디야,동탄호수포레나점,경기도,화성시,경기 화성시 동탄순환대로 26 (장지동)
이디야,화성동탄SKV1점,경기도,화성시,"경기 화성시 동탄순환대로 830 (영천동, 동탄 SK V1 center)"
이디야,화성동탄남광장점,경기도,화성시,"경기 화성시 동탄중심상가1길 15 (반송동, 씨티21)"
이디야,화성동탄역1호점,경기도,화성시,경기 화성시 동탄역로 124 (오산동)
이디야,동탄2시범단지점,경기도,화성시,경기 화성시 동탄대로시범길 189 (청계동)
이디야,동탄2카림애비뉴점,경기도,화성시,"경기 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)"
이디야,동탄IX타워점,경기도,화성시,"경기 화성시 동탄첨단산업1로 27 (영천동, 금강펜테리움 IX타워)"
이디야,동탄능동점,경기도,화성시,경기 화성시 동탄원천로 360 (능동)
이디야,동탄대로점,경기도,화성시,경기 화성시 동탄대로14길 5-11 (오산동)
이디야,동탄무봉산점,경기도,화성시,경기 화성시 동탄치동천로4길 6-58 (영천동)
이디야,동탄북광장점,경기도,화성시,"경기 화성시 동탄지성로 12 (반송동, 월드프라자)"
이디야,동탄산척점,경기도,화성시,경기 화성시 동탄순환대로14길 82-9 (산척동)
이디야,동탄산척중앙점,경기도,화성시,경기 화성시 동탄산척로2나길 10-11 (산척동)
이디야,동탄센트럴파크점,경기도,화성시,경기 화성시 동탄지성로 94 (반송동)
이디야,동탄솔빛나루점,경기도,화성시,"경기 화성시 동탄솔빛로 57 (반송동, 케이에이치스퀘어)"
이디야,동탄여울공원점,경기도,화성시,"경기 화성시 동탄광역환승로 73 (오산동, 동탄역 반도유보라 아이비파크 8.0)"
이디야,동탄역CGV점,경기도,화성시,경기 화성시 동탄대로 537 (오산동)
이디야,동탄장지점,경기도,화성시,경기 화성시 동탄장지천5길 4-20 (장지동)
이디야,동탄치동점,경기도,화성시,경기 화성시 동탄대로21가길 4-10 (영천동)
이디야,동탄프리미엄아울렛점,경기도,화성시,경기 화성시 동탄면 동탄기흥로257번가길 7
이디야,동탄호수공원점,경기도,화성시,경기 화성시 동탄대로5길 32 (송동)
이디야,동탄호수포레나점,경기도,화성시,경기 화성시 동탄순환대로 26 (장지동)
이디야,화성동탄SKV1점,경기도,화성시,"경기 화성시 동탄순환대로 830 (영천동, 동탄 SK V1 center)"
이디야,화성동탄남광장점,경기도,화성시,"경기 화성시 동탄중심상가1길 15 (반송동, 씨티21)"
이디야,화성동탄역1호점,경기도,화성시,경기 화성시 동탄역로 124 (오산동)
이디야,동탄2시범단지점,경기도,화성시,경기 화성시 동탄대로시범길 189 (청계동)
이디야,동탄2카림애비뉴점,경기도,화성시,"경기 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)"
이디야,동탄IX타워점,경기도,화성시,"경기 화성시 동탄첨단산업1로 27 (영천동, 금강펜테리움 IX타워)"
이디야,동탄능동점,경기도,화성시,경기 화성시 동탄원천로 360 (능동)
이디야,동탄대로점,경기도,화성시,경기 화성시 동탄대로14길 5-11 (오산동)
이디야,동탄무봉산점,경기도,화성시,경기 화성시 동탄치동천로4길 6-58 (영천동)
이디야,동탄북광장점,경기도,화성시,"경기 화성시 동탄지성로 12 (반송동, 월드프라자)"
이디야,동탄산척점,경기도,화성시,경기 화성시 동탄순환대로14길 82-9 (산척동)
이디야,동탄산척중앙점,경기도,화성시,경기 화성시 동탄산척로2나길 10-11 (산척동)
이디야,동탄센트럴파크점,경기도,화성시,경기 화성시 동탄지성로 94 (반송동)
이디야,동탄솔빛나루점,경기도,화성시,"경기 화성시 동탄솔빛로 57 (반송동, 케이에이치스퀘어)"
이디야,동탄여울공원점,경기도,화성시,"경기 화성시 동탄광역환승로 73 (오산동, 동탄역 반도유보라 아이비파크 8.0)"
이디야,동탄역CGV점,경기도,화성시,경기 화성시 동탄대로 537 (오산동)
이디야,동탄장지점,경기도,화성시,경기 화성시 동탄장지천5길 4-20 (장지동)
이디야,동탄치동점,경기도,화성시,경기 화성시 동탄대로21가길 4-10 (영천동)
이디야,동탄프리미엄아울렛점,경기도,화성시,경기 화성시 동탄면 동탄기흥로257번가길 7
이디야,동탄호수공원점,경기도,화성시,경기 화성시 동탄대로5길 32 (송동)
이디야,동탄호수포레나점,경기도,화성시,경기 화성시 동탄순환대로 26 (장지동)
이디야,화성동탄SKV1점,경기도,화성시,"경기 화성시 동탄순환대로 830 (영천동, 동탄 SK V1 center)"
이디야,화성동탄남광장점,경기도,화성시,"경기 화성시 동탄중심상가1길 15 (반송동, 씨티21)"
이디야,화성동탄역1호점,경기도,화성시,경기 화성시 동탄역로 124 (오산동)
이디야,광주공군비행장점,광주광역시,광산구,광주 광산구 송도로114번길 53 (황룡동)
이디야,광주무역회관점,광주광역시,광산구,"광주 광산구 무진대로 282 (우산동, 광주무역회관빌딩)"
이디야,광주보건대점,광주광역시,광산구,"광주 광산구 장신로 326 (신창동, 대라수아파트)"
이디야,광주소촌점,광주광역시,광산구,광주 광산구 소촌로 92 (소촌동)
이디야,광주송정DI점,광주광역시,광산구,광주 광산구 상무대로 275 (소촌동)
이디야,광주수완롯데마트점 ,광주광역시,광산구,"광주 광산구 장신로 98 (장덕동, 롯데마트)"
이디야,광주수완솔빛점,광주광역시,광산구,광주 광산구 왕버들로 137 (수완동)
이디야,광주수완신가점,광주광역시,광산구,광주 광산구 수등로94번길 8-5 (신가동)
이디야,광주수완은빛점,광주광역시,광산구,광주 광산구 임방울대로332번길 29 (수완동)
이디야,광주수완장덕점,광주광역시,광산구,광주 광산구 장신로 81 (장덕동)
이디야,광주수완점,광주광역시,광산구,광주 광산구 장덕로 48 (장덕동)
이디야,광주수완중앙점,광주광역시,광산구,광주 광산구 수완로 16 (수완동)
이디야,광주신가사거리점,광주광역시,광산구,광주 광산구 수등로 243 (신가동)
이디야,광주신창왕버들로점,광주광역시,광산구,"광주 광산구 왕버들로 255 (신창동, 정원씨티캐슬)"
이디야,광주신창점,광주광역시,광산구,"광주 광산구 신창로 70 (신창동, 경원빌딩)"
이디야,광주우산사암로점,광주광역시,광산구,광주 광산구 사암로106번길 119 (우산동)
이디야,광주운남삼성점,광주광역시,광산구,광주 광산구 임방울대로 142-10 (운남동)
이디야,광주운남점,광주광역시,광산구,광주 광산구 목련로273번안길 17 (운남동)
이디야,광주첨단LC타워점,광주광역시,광산구,광주 광산구 첨단중앙로 96 (월계동)
이디야,광주첨단쌍암점,광주광역시,광산구,광주 광산구 월계로 223-13 (쌍암동)
이디야,광주첨단점,광주광역시,광산구,광주 광산구 첨단중앙로170번길 20 (쌍암동)
이디야,광주평동역점,광주광역시,광산구,광주 광산구 평동로 851 (옥동)
이디야,광주하남2지구점,광주광역시,광산구,광주 광산구 손재로110번길 45 (하남동)
이디야,광주하남3지구점,광주광역시,광산구,광주 광산구 하남울로12번하길 10 (하남동)
이디야,광주하남CGV점,광주광역시,광산구,"광주 광산구 용아로400번길 30 (하남동, TERRACE56 PICNICMALL)"
이디야,광주흑석동점,광주광역시,광산구,광주 광산구 풍영로101번안길 16 (흑석동)
이디야,광주대호심관점,광주광역시,남구,"광주 남구 효덕로 277 (진월동, 광주대학교)"
이디야,광주돌고개역점,광주광역시,남구,"광주 남구 구성로8번길 6 (월산동, 반도유보라 더 퍼스트)"
이디야,광주무등시장점,광주광역시,남구,"광주 남구 군분로 4-1 (백운동, 브레멘)"
이디야,광주백운점,광주광역시,남구,"광주 남구 백운로 73 (백운동, 늘편안의원)"
이디야,광주봉선방림점,광주광역시,남구,광주 남구 봉선1로 120-1 (봉선동)
이디야,광주봉선센트럴점,광주광역시,남구,광주 남구 봉선로 184 (봉선동)
이디야,광주봉선주월점,광주광역시,남구,"광주 남구 봉선로 42 (주월동, 봉선로 남해오네뜨)"
이디야,광주봉선중앙로점,광주광역시,남구,"광주 남구 봉선중앙로131번길 12 (주월동, 가원빌리지)"
이디야,광주진월점,광주광역시,남구,광주 남구 광복마을길 97-1 (주월동)
이디야,광주효천1지구점,광주광역시,남구,광주 남구 효천2로가길 11-1 (임암동)
이디야,광주그랜드센트럴점,광주광역시,동구,"광주 동구 경양로 234 (계림동, 광주 그랜드센트럴)"
이디야,광주무등산점,광주광역시,동구,광주 동구 증심사길30번길 5 (운림동)
이디야,광주충파점,광주광역시,동구,광주 동구 중앙로 180 (충장로3가)
이디야,광주학동점,광주광역시,동구,광주 동구 남문로 760 (학동)
이디야,광주학운점,광주광역시,동구,광주 동구 의재로 46 (학동)
이디야,광주봉선센트럴점,광주광역시,남구,광주 남구 봉선로 184 (봉선동)
이디야,광주봉선주월점,광주광역시,남구,"광주 남구 봉선로 42 (주월동, 봉선로 남해오네뜨)"
이디야,광주봉선중앙로점,광주광역시,남구,"광주 남구 봉선중앙로131번길 12 (주월동, 가원빌리지)"
이디야,광주진월점,광주광역시,남구,광주 남구 광복마을길 97-1 (주월동)
이디야,광주효천1지구점,광주광역시,남구,광주 남구 효천2로가길 11-1 (임암동)
이디야,광주동림하늘채점,광주광역시,북구,광주 북구 동배마을길 28 (동림동)
이디야,광주두암센트럴점,광주광역시,북구,광주 북구 군왕로 51 (두암동)
이디야,광주말바우점,광주광역시,북구,광주 북구 서방로107번길 37 (두암동)
이디야,광주매곡2호점,광주광역시,북구,광주 북구 서하로106번길 6 (매곡동)
이디야,광주문흥점,광주광역시,북구,광주 북구 대천로 124-11 (문흥동)
이디야,광주본촌점,광주광역시,북구,광주 북구 하서로 499 (본촌동)
이디야,광주서방지오점,광주광역시,북구,"광주 북구 서암대로 315 (우산동, 지오빌딩)"
이디야,광주양산점,광주광역시,북구,광주 북구 양산택지로 58 (양산동)
이디야,광주연제점,광주광역시,북구,광주 북구 양일로 58 (연제동)
이디야,광주오치점,광주광역시,북구,광주 북구 설죽로 342 (오치동)
이디야,광주용두점,광주광역시,북구,광주 북구 임방울대로 1039 (신용동)
이디야,광주용봉비엔날레점,광주광역시,북구,광주 북구 비엔날레로 101 (용봉동)
이디야,광주운암중앙점,광주광역시,북구,광주 북구 북문대로 167 (운암동)
이디야,광주일곡점,광주광역시,북구,광주 북구 설죽로 518-4 (일곡동)
이디야,광주첨단신용점,광주광역시,북구,"광주 북구 첨단연신로133번길 4 (신용동, 호반베르디움)"
이디야,광주첨단지식산업센터점,광주광역시,북구,광주 북구 첨단과기로208번길 43-10 (오룡동)
이디야,동광주점,광주광역시,북구,광주 북구 동문대로180번길 5 (두암동)
이디야,동광주홈플러스점,광주광역시,북구,"광주 북구 동문대로 200 (두암동, 삼성홈플러스)"
이디야,전남대상대점,광주광역시,북구,광주 북구 설죽로202번길 71 (용봉동)
이디야,전남대정문점,광주광역시,북구,광주 북구 용봉로 80 (신안동)
이디야,전남대후문점,광주광역시,북구,광주 북구 서방로9번길 26 (중흥동)
이디야,광주금호운천점,광주광역시,서구,광주 서구 운천로 129 (쌍촌동)
이디야,광주금호점,광주광역시,서구,"광주 서구 화개1로79번길 3 (금호동, 신화빌딩)"
이디야,광주동천점,광주광역시,서구,광주 서구 하남대로 656 (동천동)
이디야,광주매월점,광주광역시,서구,광주 서구 화개중앙로87번길 6 (매월동)
이디야,광주상무롯데마트점,광주광역시,서구,"광주 서구 시청로 40 (치평동, 롯데마트)"
이디야,광주상무중앙점,광주광역시,서구,"광주 서구 치평로 76 (치평동, 세린빌딩)"
이디야,광주쌍촌엘리체점,광주광역시,서구,광주 서구 상무대로955번길 30-15 (쌍촌동)
이디야,광주쌍촌호반점,광주광역시,서구,"광주 서구 상일로 55 (쌍촌동, 호반리젠시빌)"
이디야,광주유덕점,광주광역시,서구,광주 서구 칠성로 49 (쌍촌동)
이디야,광주유스퀘어점,광주광역시,서구,"광주 서구 무진대로 904 (광천동, 유스퀘어(광천터미널))"
이디야,광주풍암운리점,광주광역시,서구,광주 서구 풍금로 3 (풍암동)
이디야,광주풍암점,광주광역시,서구,광주 서구 풍암2로 20 (풍암동)
이디야,광주화정점,광주광역시,서구,광주 서구 화운로83번길 25 (화정동)
이디야,광주화정중앙점,광주광역시,서구,광주 서구 상무대로1066번길 1 (화정동)
이디야,광주화정현대점,광주광역시,서구,광주 서구 군분로139번길 17 (화정동)
이디야,대구교대점,대구광역시,남구,대구 남구 중앙대로 221 (대명동)
이디야,대구대명동점,대구광역시,남구,"대구 남구 현충로 107 (대명동, 앞산클래식명가)"
이디야,대구드림병원점,대구광역시,남구,"대구 남구 대명로 153 (대명동, 드림병원)"
이디야,대구봉덕점,대구광역시,남구,대구 남구 이천로 20 (봉덕동)
이디야,대구앞산점 ,대구광역시,남구,대구 남구 앞산순환로 371 (대명동)
이디야,대구영대병원점,대구광역시,남구,대구 남구 명덕시장길 52 (대명동)
이디야,대구이천점,대구광역시,남구,대구 남구 희망로 50 (이천동)
이디야,대구교대점,대구광역시,남구,대구 남구 중앙대로 221 (대명동)
이디야,대구대명동점,대구광역시,남구,"대구 남구 현충로 107 (대명동, 앞산클래식명가)"
이디야,대구드림병원점,대구광역시,남구,"대구 남구 대명로 153 (대명동, 드림병원)"
이디야,대구봉덕점,대구광역시,남구,대구 남구 이천로 20 (봉덕동)
이디야,대구앞산점 ,대구광역시,남구,대구 남구 앞산순환로 371 (대명동)
이디야,대구영대병원점,대구광역시,남구,대구 남구 명덕시장길 52 (대명동)
이디야,대구이천점,대구광역시,남구,대구 남구 희망로 50 (이천동)
이디야,대구구지산단점,대구광역시,달성군,대구 달성군 구지면 국가산단북로34길 67 (창리)
이디야,대구구지점,대구광역시,달성군,대구 달성군 구지면 과학마을로4길 4 (응암리)
이디야,대구금포점,대구광역시,달성군,대구 달성군 논공읍 금포로 73 (금포리)
이디야,대구대실역점,대구광역시,달성군,대구 달성군 다사읍 대실역남로 16 (죽곡리)
이디야,대구서재미르점,대구광역시,달성군,대구 달성군 다사읍 서재로 121 (서재리)
이디야,대구서재아이위시점,대구광역시,달성군,대구 달성군 다사읍 서재로7길 12 (서재리)
이디야,대구설화명곡점,대구광역시,달성군,대구 달성군 화원읍 비슬로 2503 (명곡리)
이디야,대구세천점,대구광역시,달성군,대구 달성군 다사읍 세천로 157 (세천리)
이디야,대구옥포점,대구광역시,달성군,대구 달성군 옥포면 돌미로 73 (교항리)
이디야,대구죽곡점,대구광역시,달성군,대구 달성군 다사읍 대실역북로1길 15-3 (매곡리)
이디야,대구테크노폴리스점,대구광역시,달성군,대구 달성군 유가면 테크노상업로 108 (봉리)
이디야,대구현풍로점,대구광역시,달성군,대구 달성군 유가면 현풍로 198
이디야,대구현풍케이스마트점,대구광역시,달성군,대구 달성군 유가읍 테크노순환로4길 8 (금리)
이디야,대구화원역점,대구광역시,달성군,대구 달성군 화원읍 비슬로 2593 (천내리)
