브랜드명,지점명,시도명,시군구명,주소
파스쿠찌,신기사거리점,인천광역시,미추홀구,"인천 미추홀구 미추홀대로 594 1동, 1층(주안동,동경프라자)"
파스쿠찌,신세계마산,경상남도,창원시,경상남도 창원시 마산합포구 합포로 251(신세계백화점 8층)
파스쿠찌,광희점,서울특별시,중구,서울시 중구 퇴계로 307 광희빌딩 1층
파스쿠찌,강남고속터미널점,서울특별시,서초구,"서울시 서초구 신반포로 194, 본관 1층 22호(반포동)"
파스쿠찌,광명철산점,경기도,광명시,경기도 광명시 철산동 437번지
파스쿠찌,계룡DT점,충청남도,계룡시,충남 계룡시 엄사면 엄사리 32-2
파스쿠찌,제주세화 D/I,제주특별자치도,제주시,제주 제주시 구좌읍 일주동로 3126
파스쿠찌,청주성화,충청북도,청주시,"충청북도 청주시 서원구 서부로 1348, 성화BD 1F"
파스쿠찌,동탄2영천동,경기도,화성시,경기도 화성시 동탄영천로 81-9 로얄프라자 1층
파스쿠찌,대구다사점,대구광역시,달성군,대구광역시 달성군 다사읍 달구벌대로 858
파스쿠찌,수원권선DT점,경기도,수원시,"경기도 수원시 권선구 서수원로 245,1층(오목천동)"
파스쿠찌,평택험프리스점,경기도,평택시,"경기도 평택시 팽성읍 안정쇼핑로 52,101호"
파스쿠찌,구리수택점,경기도,구리시,경기도 구리시 경춘로 200
파스쿠찌,대구태평메가타워점,대구광역시,중구,"대구광역시 중구 태평로 114(태평로3가, 메가타워)"
파스쿠찌,화성시청점,경기도,화성시,경기도 화성시 남양읍 역골로 9-4
파스쿠찌,광주하남점,광주광역시,광산구,광주광역시 광산구 단전둘레길 18
파스쿠찌,대전학하점,대전광역시,유성구,"대전광역시 유성구 학하로 98 (학하동, 1층)"
파스쿠찌,나주빛가람종합병원점,전라남도,나주시,전라남도 나주시 빛가람동 266-4
파스쿠찌,대구화원DI점,대구광역시,달성군,대구광역시 달성군 화원읍 사문진로 422
파스쿠찌,안산고잔점,경기도,안산시,경기도 안산시 단원구 고잔동 771-1 창진타운 130호
파스쿠찌,부산강서점,부산광역시,강서구,부산광역시 강서구 체육공원로6번길 184
파스쿠찌,청주용평로점,충청북도,청주시,충청북도 청주시 서원구 분평동 621-4번지 1층
파스쿠찌,까치산역점,서울특별시,강서구,서울시 강서구 곰달래로 134
파스쿠찌,평택소사벌점,경기도,평택시,경기도 평택시 비전5로 10 평택 가로수길 센트럴돔 1층
파스쿠찌,제주영어교육도시점,제주특별자치도,서귀포시,"제주도 서귀포시 대정읍 에듀시티로239번길 8, 131,132호"
파스쿠찌,대전시청점,대전광역시,서구,"대전광역시 서구 둔산남로 103,1층(둔산동)"
파스쿠찌,대구중앙로점,대구광역시,중구,대구광역시 중구 중앙대로 421
파스쿠찌,창원대동백화점,경상남도,창원시,"경상남도 창원시 성산구 원이대로 730, 창원대동백화점 1F"
