date,team,1,2,3,4,5,6,7,8,9,선발투수
2022-05-03,LG,박해민,문성주,홍창기,김현수,채은성,문보경,오지환,유강남,서건창,플럿코
2022-05-03,한화,정은원,최재훈,터크먼,노시환,김태연,하주석,이진영,박정현,박상언,윤대경
2022-05-03,SSG,최지훈,최항,최정,한유섬,크론,박성한,최주환,오태곤,이흥련,김광현
2022-05-03,NC,손아섭,도태훈,박건우,마티니,노진혁,오영수,박준영,김응민,서호철,파슨스
2022-05-03,삼성,김지찬,피렐라,오재일,이원석,김태군,김동엽,송준석,이재현,김현준,수아레즈
2022-05-03,롯데,안치홍,김민수,한동희,전준우,이대호,피터스,이학주,지시완,고승민,반즈
2022-05-03,KT,조용호,오윤석,황재균,박병호,장성우,신본기,배정대,송민섭,심우준,소형준
2022-05-03,키움,김태진,박찬혁,이정후,푸이그,김혜성,송성문,전병우,김주형,이지영,요키시
2022-05-03,KIA,박찬호,김선빈,나성범,박동원,황대인,소크라테스,이창진,이우성,류지혁,놀린
2022-05-04,두산,안권수,조수행,페르난데스,김재환,허경민,강승호,안재석,박세혁,신성현,이영하
2022-05-04,LG,박해민,문성주,홍창기,김현수,채은성,문보경,오지환,유강남,서건창,이민호
2022-05-04,한화,정은원,최재훈,터크먼,노시환,김인환,하주석,이성곤,노수광,임종찬,장민재
2022-05-04,SSG,추신수,최지훈,최정,한유섬,크론,박성한,김성현,오태곤,이흥련,이태양
2022-05-04,NC,박민우,손아섭,박건우,마티니,권희동,이명기,노진혁,박준영,김응민,김시훈
2022-05-04,삼성,김지찬,피렐라,이원석,오재일,강민호,김동엽,김헌곤,이재현,김현준,백정현
2022-05-04,롯데,안치홍,정훈,한동희,전준우,이대호,피터스,이학주,조세진,정보근,박세웅
2022-05-04,KT,김민혁,조용호,박병호,장성우,신본기,배정대,홍현빈,박경수,심우준,배제성
2022-05-04,키움,이용규,김태진,이정후,푸이그,김혜성,송성문,이지영,김주형,박찬혁,애플러
2022-05-04,KIA,박찬호,김선빈,나성범,박동원,최형우,황대인,소크라테스,김민식,김도영,임기영
2022-05-05,두산,안권수,조수행,페르난데스,김재환,허경민,강승호,안재석,박세혁,강진성,최승용
2022-05-05,LG,박해민,문성주,홍창기,김현수,채은성,유강남,오지환,김민성,서건창,켈리
2022-05-05,한화,정은원,최재훈,터크먼,노시환,김태연,하주석,이진영,박상언,박정현,남지민
2022-05-05,SSG,추신수,박성한,최정,한유섬,크론,최주환,김강민,오태곤,이흥련,노바
2022-05-05,NC,박민우,손아섭,박건우,양의지,마티니,권희동,이명기,서호철,노진혁,송명기
2022-05-05,삼성,김지찬,피렐라,이원석,오재일,김태군,김동엽,김헌곤,이재현,김현준,황동재
2022-05-05,롯데,안치홍,정훈,한동희,전준우,이대호,피터스,추재현,지시완,박승욱,스파크맨
2022-05-05,KT,조용호,김민혁,황재균,박병호,장성우,오윤석,배정대,김병희,심우준,엄상백
2022-05-05,키움,김태진,박찬혁,이정후,푸이그,김혜성,송성문,전병우,신준우,이지영,김선기
2022-05-05,KIA,류지혁,김선빈,나성범,박동원,최형우,소크라테스,이정훈,김도영,박찬호,이의리
2022-05-06,KT,조용호,김민혁,황재균,박병호,장성우,배정대,박경수,홍현빈,신본기,고영표
2022-05-06,두산,안권수,조수행,페르난데스,김재환,허경민,강승호,안재석,박세혁,강진성,곽빈
2022-05-06,삼성,김지찬,피렐라,오재일,강민호,이원석,김동엽,김헌곤,이재현,김현준,원태인
2022-05-06,롯데,안치홍,추재현,한동희,전준우,피터스,이대호,이학주,박승욱,정보근,이인복
2022-05-06,LG,박해민,문성주,홍창기,김현수,채은성,오지환,서건창,유강남,김민성,김윤식
2022-05-06,NC,박민우,손아섭,박건우,양의지,마티니,권희동,노진혁,박준영,이명기,이재학
2022-05-06,SSG,추신수,박성한,최정,한유섬,크론,최지훈,김성현,오태곤,이현석,오원석
2022-05-06,키움,이용규,박찬혁,이정후,푸이그,김혜성,송성문,전병우,신준우,이지영,정찬헌
2022-05-06,KIA,류지혁,김선빈,나성범,박동원,최형우,소크라테스,황대인,이우성,박찬호,한승혁
2022-05-06,한화,정은원,최재훈,터크먼,노시환,김태연,하주석,이진영,김인환,박정현,김민우
2022-05-07,KT,조용호,김민혁,오윤석,박병호,배정대,김준태,신본기,홍현빈,심우준,데스파이네
2022-05-07,두산,안권수,조수행,허경민,김재환,강승호,박세혁,안재석,강진성,정수빈,스탁
2022-05-07,삼성,김지찬,피렐라,이원석,강민호,오재일,최영진,김헌곤,이재현,김현준,뷰캐넌
2022-05-07,롯데,안치홍,전준우,한동희,이대호,피터스,정훈,이학주,조세진,정보근,김진욱
2022-05-07,LG,홍창기,문성주,김현수,채은성,오지환,유강남,서건창,김민성,박해민,배재준
2022-05-07,NC,박민우,손아섭,박건우,양의지,마티니,노진혁,박준영,이명기,김응민,루친스키
2022-05-07,SSG,추신수,박성한,최정,한유섬,크론,김강민,최주환,최지훈,이흥련,폰트
2022-05-07,키움,김혜성,송성문,이정후,푸이그,박찬혁,김태진,전병우,김주형,이지영,안우진
2022-05-07,KIA,류지혁,김선빈,나성범,박동원,최형우,소크라테스,황대인,이우성,박찬호,양현종
2022-05-07,한화,정은원,최재훈,터크먼,노시환,김인환,하주석,노수광,원혁재,이도윤,박윤철
2022-05-08,KT,조용호,김민혁,배정대,박병호,박경수,김준태,김병희,홍현빈,심우준,소형준
2022-05-08,두산,안권수,정수빈,강승호,김재환,박세혁,박계범,강진성,안재석,신성현,최원준
2022-05-08,삼성,피렐라,강한울,김태군,이원석,최영진,김헌곤,김동엽,이재현,김현준,수아레즈
2022-05-08,롯데,안치홍,전준우,한동희,이대호,피터스,정훈,이학주,지시완,추재현,반즈
2022-05-08,LG,홍창기,문성주,김현수,채은성,오지환,문보경,이영빈,허도환,박해민,플럿코
2022-05-08,NC,박민우,손아섭,박건우,양의지,마티니,노진혁,이명기,서호철,김응민,파슨스
2022-05-08,SSG,추신수,김성현,김강민,최정,크론,박성한,오태곤,최지훈,이흥련,김광현
2022-05-08,키움,박준태,박찬혁,이정후,푸이그,김혜성,송성문,전병우,김주형,이지영,요키시
2022-05-08,KIA,류지혁,김선빈,나성범,박동원,최형우,소크라테스,황대인,이우성,박찬호,놀린
2022-05-08,한화,정은원,최재훈,터크먼,노시환,김인환,하주석,노수광,원혁재,이도윤,윤대경
2022-05-10,한화,정은원,최재훈,터크먼,노시환,김인환,하주석,이진영,노수광,박정현,장민재
2022-05-10,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,이민호
2022-05-10,NC,박민우,손아섭,박건우,양의지,마티니,이명기,노진혁,오영수,박준영,김시훈
2022-05-10,롯데,안치홍,전준우,이대호,피터스,정훈,김민수,이학주,정보근,추재현,박세웅
2022-05-10,SSG,추신수,김강민,최정,한유섬,크론,최주환,박성한,오태곤,이흥련,이태양
2022-05-10,삼성,김지찬,피렐라,이원석,오재일,강민호,김헌곤,김동엽,이재현,김현준,백정현
2022-05-10,KT,조용호,김민혁,배정대,박병호,김준태,김병희,신본기,홍현빈,심우준,배제성
2022-05-10,KIA,류지혁,김선빈,나성범,박동원,최형우,소크라테스,황대인,이우성,박찬호,임기영
2022-05-10,두산,안권수,페르난데스,강승호,김재환,허경민,박세혁,신성현,안재석,정수빈,이영하
2022-05-10,키움,이용규,푸이그,이정후,김혜성,송성문,박찬혁,이지영,신준우,김태진,애플러
2022-05-11,한화,정은원,최재훈,터크먼,노시환,김인환,하주석,이진영,노수광,정민규,남지민
2022-05-11,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,켈리
2022-05-11,NC,박민우,손아섭,박건우,양의지,마티니,이명기,노진혁,박준영,최승민,송명기
2022-05-11,롯데,정훈,전준우,한동희,이대호,피터스,김민수,이학주,지시완,추재현,스파크맨
2022-05-11,SSG,추신수,최지훈,최정,한유섬,크론,최주환,박성한,최상민,이흥련,노바
2022-05-11,삼성,김지찬,피렐라,이원석,오재일,김태군,김동엽,김헌곤,이재현,김현준,황동재
2022-05-11,KT,조용호,배정대,김민혁,박병호,장성우,김병희,박경수,김준태,심우준,엄상백
2022-05-11,KIA,류지혁,김선빈,나성범,박동원,최형우,소크라테스,황대인,이우성,박찬호,이의리
2022-05-11,두산,안권수,페르난데스,강승호,김재환,허경민,박세혁,신성현,안재석,정수빈,최승용
2022-05-11,키움,이용규,푸이그,이정후,김혜성,송성문,박찬혁,이지영,김주형,김태진,최원태
2022-05-12,한화,터크먼,정은원,노시환,김인환,박상언,노수광,하주석,정민규,원혁재,김민우
2022-05-12,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,배재준
2022-05-12,NC,박민우,손아섭,박건우,마티니,노진혁,오영수,박준영,김응민,최승민,신민혁
2022-05-12,롯데,안치홍,전준우,한동희,이대호,피터스,김민수,추재현,정보근,박승욱,이인복
2022-05-12,SSG,추신수,최지훈,최정,한유섬,크론,최주환,박성한,오태곤,김민식,오원석
2022-05-12,삼성,김지찬,피렐라,이원석,오재일,김동엽,강민호,김헌곤,이재현,김성표,원태인
2022-05-12,KT,조용호,김민혁,황재균,박병호,장성우,배정대,오윤석,김준태,심우준,데스파이네
2022-05-12,KIA,박찬호,김선빈,나성범,박동원,최형우,소크라테스,황대인,이우성,김도영,한승혁
2022-05-12,두산,안권수,페르난데스,강승호,김재환,허경민,박세혁,신성현,안재석,정수빈,박신지
2022-05-12,키움,김태진,푸이그,이정후,이주형,김혜성,송성문,이지영,신준우,박준태,정찬헌
2022-05-13,KIA,박찬호,김선빈,나성범,박동원,최형우,황대인,소크라테스,이우성,김도영,양현종
2022-05-13,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,임찬규
2022-05-13,NC,손아섭,이명기,박민우,양의지,마티니,노진혁,오영수,박준영,최승민,루친스키
2022-05-13,SSG,추신수,최지훈,한유섬,크론,최주환,김강민,박성한,김성현,이흥련,폰트
2022-05-13,키움,김태진,푸이그,이정후,이주형,김혜성,송성문,김휘집,전병우,김재현,안우진
2022-05-13,KT,조용호,김민혁,황재균,박병호,장성우,배정대,오윤석,홍현빈,심우준,고영표
2022-05-13,롯데,안치홍,전준우,한동희,이대호,피터스,김민수,추재현,지시완,이학주,반즈
2022-05-13,한화,터크먼,최재훈,정은원,노시환,이진영,김인환,정민규,노수광,박정현,박윤철
2022-05-14,KIA,박찬호,김선빈,나성범,박동원,최형우,황대인,소크라테스,이우성,류지혁,놀린
2022-05-14,LG,홍창기,박해민,김현수,채은성,오지환,문보경,이재원,이상호,허도환,플럿코
2022-05-14,NC,손아섭,이명기,박민우,양의지,마티니,노진혁,박준영,서호철,최승민,파슨스
2022-05-14,SSG,추신수,최지훈,박성한,한유섬,크론,최항,김성현,오태곤,이재원,김광현
2022-05-14,두산,안권수,페르난데스,강승호,김재환,박세혁,허경민,신성현,안재석,정수빈,스탁
2022-05-14,삼성,김지찬,피렐라,이원석,오재일,김동엽,강민호,김헌곤,이재현,김현준,뷰캐넌
2022-05-14,키움,김태진,푸이그,이정후,이주형,김혜성,송성문,전병우,신준우,이지영,요키시
2022-05-14,KT,배정대,김민혁,황재균,박병호,장성우,오윤석,박경수,신본기,홍현빈,소형준
2022-05-14,롯데,안치홍,전준우,한동희,이대호,피터스,이학주,추재현,정보근,황성빈,김진욱
2022-05-14,한화,터크먼,최재훈,정은원,노시환,이진영,김인환,정민규,노수광,박정현,윤대경
2022-05-15,KIA,류지혁,박찬호,나성범,박동원,최형우,소크라테스,황대인,최정용,이우성,임기영
2022-05-15,LG,홍창기,박해민,문보경,채은성,오지환,유강남,이천웅,이재원,서건창,이민호
2022-05-15,NC,손아섭,이명기,박민우,양의지,마티니,박준영,도태훈,김기환,김응민,김시훈
2022-05-15,SSG,추신수,최지훈,크론,한유섬,박성한,오태곤,김성현,최항,김민식,이태양
2022-05-15,두산,안권수,조수행,강승호,김재환,허경민,페르난데스,박세혁,안재석,정수빈,최원준
2022-05-15,삼성,김지찬,피렐라,구자욱,이원석,김태군,김동엽,김헌곤,이재현,강한울,수아레즈
2022-05-15,키움,김태진,푸이그,이정후,박찬혁,김혜성,송성문,전병우,신준우,이지영,애플러
2022-05-15,KT,조용호,김민혁,황재균,박병호,장성우,오윤석,김준태,신본기,배정대,배제성
2022-05-15,롯데,안치홍,전준우,한동희,이대호,피터스,김민수,이학주,정보근,황성빈,박세웅
2022-05-15,한화,터크먼,최재훈,정은원,노시환,노수광,김인환,이진영,원혁재,이도윤,장민재
2022-05-17,SSG,추신수,최지훈,최정,한유섬,크론,박성한,오태곤,김민식,김성현,노바
2022-05-17,두산,안권수,조수행,강승호,김재환,박세혁,허경민,페르난데스,정수빈,안재석,이영하
2022-05-17,KIA,류지혁,김선빈,나성범,박동원,최형우,소크라테스,황대인,이우성,박찬호,이의리
2022-05-17,롯데,안치홍,전준우,한동희,이대호,피터스,김민수,지시완,이학주,황성빈,스파크맨
2022-05-17,키움,김태진,푸이그,김혜성,박찬혁,송성문,이지영,이주형,김휘집,박준태,최원태
2022-05-17,NC,손아섭,이명기,박민우,양의지,마티니,노진혁,오영수,서호철,김기환,송명기
2022-05-17,LG,홍창기,박해민,김현수,채은성,오지환,이재원,문보경,유강남,서건창,켈리
2022-05-17,KT,조용호,김민혁,황재균,박병호,김준태,오윤석,박경수,배정대,권동진,데스파이네
2022-05-17,삼성,김지찬,피렐라,구자욱,오재일,이원석,강민호,김동엽,이재현,김헌곤,백정현
2022-05-17,한화,터크먼,노수광,정은원,노시환,김인환,하주석,박상언,원혁재,박정현,이민우
2022-05-18,SSG,추신수,최지훈,최정,한유섬,박성한,크론,오준혁,김민식,안상현,오원석
2022-05-18,두산,안권수,페르난데스,강승호,김재환,박세혁,김재호,정수빈,김민혁,박계범,곽빈
2022-05-18,KIA,박찬호,김선빈,나성범,황대인,소크라테스,이우성,이창진,임석진,한승택,한승혁
2022-05-18,롯데,안치홍,전준우,한동희,이대호,피터스,이학주,지시완,고승민,황성빈,반즈
2022-05-18,키움,김태진,푸이그,김혜성,김웅빈,송성문,이지영,이주형,김휘집,박준태,정찬헌
2022-05-18,NC,박민우,손아섭,박건우,양의지,마티니,노진혁,오영수,도태훈,김기환,신민혁
2022-05-18,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,김윤식
2022-05-18,KT,조용호,김민혁,황재균,박병호,장성우,오윤석,박경수,배정대,신본기,엄상백
2022-05-18,삼성,김지찬,피렐라,구자욱,오재일,이원석,김태군,김헌곤,이재현,김현준,황동재
2022-05-18,한화,터크먼,박상언,정은원,노시환,이진영,노수광,하주석,박정현,정민규,김민우
2022-05-19,SSG,추신수,최지훈,최정,크론,박성한,오태곤,하재훈,안상현,이재원,폰트
2022-05-19,두산,안권수,페르난데스,강승호,김재환,박세혁,김재호,정수빈,박계범,조수행,최승용
2022-05-19,KIA,박찬호,김선빈,나성범,최형우,소크라테스,박동원,류지혁,이창진,김도영,양현종
2022-05-19,롯데,안치홍,전준우,한동희,이대호,피터스,김민수,배성근,정보근,신용수,이인복
2022-05-19,키움,김태진,푸이그,김혜성,송성문,김웅빈,이주형,박준태,김휘집,김재현,안우진
2022-05-19,NC,손아섭,이명기,박민우,양의지,마티니,노진혁,김주원,오영수,김기환,루친스키
2022-05-19,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,임찬규
2022-05-19,KT,조용호,김민혁,황재균,박병호,장성우,박경수,배정대,유준규,신본기,고영표
2022-05-19,삼성,김지찬,피렐라,구자욱,오재일,이원석,강민호,김동엽,이재현,김헌곤,원태인
2022-05-19,한화,터크먼,김태연,정은원,노시환,김인환,이진영,하주석,노수광,박상언,남지민
2022-05-20,롯데,황성빈,안치홍,한동희,전준우,피터스,이학주,지시완,이호연,김민수,나균안
2022-05-20,두산,안권수,페르난데스,강승호,김재환,박세혁,허경민,조수행,안재석,정수빈,스탁
2022-05-20,LG,홍창기,박해민,김현수,채은성,오지환,이재원,김민성,이상호,허도환,플럿코
2022-05-20,SSG,추신수,최지훈,최정,한유섬,크론,박성한,오태곤,김성현,이재원,김광현
2022-05-20,KT,조용호,김민혁,황재균,박병호,장성우,오윤석,배정대,유준규,심우준,소형준
2022-05-20,삼성,김지찬,구자욱,이원석,오재일,강민호,김동엽,김헌곤,김성표,이재현,뷰캐넌
2022-05-20,NC,손아섭,이명기,박민우,마티니,박건우,노진혁,김주원,김응민,김기환,이재학
2022-05-20,KIA,류지혁,김선빈,나성범,최형우,황대인,소크라테스,이창진,박동원,박찬호,놀린
2022-05-20,한화,터크먼,최재훈,정은원,노시환,김인환,이진영,하주석,박정현,원혁재,윤대경
2022-05-20,키움,김태진,푸이그,이정후,김혜성,송성문,이지영,전병우,신준우,박주홍,요키시
2022-05-21,롯데,황성빈,이학주,안치홍,이대호,고승민,피터스,안중열,김민수,이호연,박세웅
2022-05-21,두산,안권수,페르난데스,강승호,김재환,허경민,박세혁,김재호,정수빈,박계범,최원준
2022-05-21,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,이민호
2022-05-21,SSG,추신수,최지훈,최정,한유섬,크론,박성한,오태곤,김민식,김성현,이태양
2022-05-21,KT,조용호,유준규,황재균,박병호,장성우,오윤석,배정대,홍현빈,심우준,배제성
2022-05-21,삼성,김지찬,오선진,김태군,오재일,최영진,김동엽,김헌곤,김성표,이재현,수아레즈
2022-05-21,NC,손아섭,박민우,박건우,양의지,마티니,노진혁,이명기,김주원,김기환,김시훈
2022-05-21,KIA,류지혁,김선빈,나성범,최형우,황대인,소크라테스,이창진,박동원,박찬호,임기영
2022-05-21,한화,터크먼,최재훈,정은원,노시환,김인환,이진영,하주석,노수광,원혁재,장민재
2022-05-21,키움,김태진,김휘집,이정후,김혜성,송성문,김웅빈,이지영,푸이그,이주형,애플러
2022-05-22,롯데,황성빈,고승민,안치홍,이대호,피터스,이학주,지시완,이호연,김민수,스파크맨
2022-05-22,두산,안권수,페르난데스,강승호,김재환,허경민,박세혁,김재호,정수빈,박계범,이영하
2022-05-22,LG,홍창기,박해민,김현수,채은성,오지환,유강남,문보경,이재원,서건창,켈리
2022-05-22,SSG,추신수,최지훈,최정,크론,박성한,김성현,김민식,오태곤,오준혁,노바
2022-05-22,KT,배정대,김민혁,황재균,박병호,장성우,박경수,김준태,홍현빈,심우준,데스파이네
2022-05-22,삼성,김지찬,오선진,이원석,오재일,강민호,김동엽,김헌곤,이재현,김현준,백정현
2022-05-22,NC,손아섭,박민우,박건우,양의지,마티니,노진혁,이명기,김응민,서호철,송명기
2022-05-22,KIA,류지혁,김선빈,나성범,황대인,소크라테스,최형우,이창진,박동원,박찬호,이의리
2022-05-22,한화,터크먼,최재훈,정은원,노시환,하주석,이진영,김인환,노수광,이도윤,이민우
2022-05-22,키움,김태진,김휘집,이정후,김혜성,송성문,김웅빈,이지영,푸이그,이주형,최원태
2022-05-24,키움,김태진,김휘집,이정후,김혜성,송성문,이지영,김웅빈,푸이그,박주홍,정찬헌
2022-05-24,LG,홍창기,박해민,김현수,채은성,오지환,문보경,유강남,이재원,송찬의,김윤식
2022-05-24,롯데,황성빈,안치홍,이대호,피터스,조세진,지시완,김민수,이학주,배성근,반즈
2022-05-24,SSG,추신수,오태곤,최정,크론,박성한,김성현,하재훈,최지훈,이재원,오원석
2022-05-24,KIA,류지혁,김선빈,나성범,황대인,소크라테스,최형우,이창진,박동원,박찬호,한승혁
2022-05-24,삼성,김지찬,구자욱,이원석,오재일,김태군,이성규,김헌곤,이재현,김현준,황동재
2022-05-24,KT,조용호,김민혁,황재균,박병호,장성우,오윤석,유준규,배정대,심우준,엄상백
2022-05-24,NC,손아섭,박민우,박건우,양의지,마티니,이명기,오영수,김주원,도태훈,신민혁
2022-05-24,두산,안권수,페르난데스,강승호,양석환,허경민,박세혁,김재호,정수빈,조수행,곽빈
2022-05-24,한화,터크먼,최재훈,정은원,노시환,하주석,이진영,김인환,노수광,이도윤,김민우
2022-05-25,키움,김태진,김휘집,이정후,김혜성,송성문,김수환,김재현,푸이그,김준완,안우진
2022-05-25,LG,홍창기,박해민,김현수,채은성,오지환,루이즈,유강남,이재원,송찬의,임찬규
2022-05-25,롯데,황성빈,안치홍,이대호,피터스,고승민,지시완,김민수,이학주,배성근,이인복
2022-05-25,SSG,추신수,최지훈,최정,한유섬,크론,박성한,최주환,오태곤,이재원,폰트
2022-05-25,KIA,류지혁,김선빈,나성범,황대인,소크라테스,최형우,이창진,박동원,박찬호,양현종
2022-05-25,삼성,김지찬,피렐라,구자욱,오재일,이원석,최영진,강민호,이재현,김헌곤,원태인
2022-05-25,KT,조용호,오윤석,김민혁,박병호,장성우,김준태,배정대,장준원,심우준,고영표
2022-05-25,NC,손아섭,박민우,박건우,양의지,마티니,이명기,김주원,도태훈,김기환,루친스키
2022-05-25,두산,허경민,페르난데스,강승호,양석환,김재호,박유연,정수빈,강현구,조수행,최승용
2022-05-25,한화,터크먼,김태연,정은원,노시환,하주석,이진영,박정현,권광민,박상언,카펜터
2022-05-26,키움,김태진,김휘집,이정후,김혜성,송성문,김수환,이지영,푸이그,전병우,요키시
2022-05-26,LG,박해민,송찬의,김현수,채은성,오지환,이형종,이재원,김민성,허도환,플럿코
2022-05-26,롯데,조세진,안치홍,이대호,피터스,김민수,고승민,안중열,배성근,한태양,나균안
2022-05-26,SSG,추신수,최지훈,최정,한유섬,크론,박성한,최주환,오태곤,김민식,김광현
2022-05-26,KIA,류지혁,김선빈,나성범,황대인,소크라테스,최형우,이창진,한승택,박찬호,로니
2022-05-26,삼성,김지찬,피렐라,구자욱,오재일,이원석,강민호,이성규,이재현,김현준,뷰캐넌
2022-05-26,KT,조용호,오윤석,황재균,박병호,장성우,배정대,유준규,홍현빈,심우준,소형준
2022-05-26,NC,손아섭,김기환,박민우,양의지,마티니,이명기,김주원,김응민,도태훈,이재학
2022-05-26,두산,안권수,페르난데스,강승호,양석환,허경민,박세혁,김재호,정수빈,강현구,스탁
2022-05-26,한화,터크먼,최재훈,정은원,노시환,하주석,김인환,이진영,노수광,박정현,윤대경
2022-05-27,삼성,김지찬,구자욱,피렐라,오재일,이원석,김태군,이성규,김현준,오선진,수아레즈
2022-05-27,LG,홍창기,박해민,김현수,채은성,오지환,유강남,루이즈,이재원,송찬의,이민호
2022-05-27,키움,김준완,김휘집,이정후,김혜성,송성문,김웅빈,김수환,푸이그,이지영,애플러
2022-05-27,롯데,고승민,안치홍,이대호,피터스,조세진,이학주,안중열,김민수,배성근,박세웅
2022-05-27,두산,안권수,페르난데스,강승호,김재환,양석환,허경민,박세혁,정수빈,김재호,최원준
2022-05-27,NC,손아섭,박민우,박건우,마티니,양의지,이명기,노진혁,도태훈,김기환,김시훈
2022-05-27,한화,터크먼,이진영,정은원,노시환,하주석,김인환,최재훈,권광민,박정현,장민재
2022-05-27,KT,조용호,오윤석,황재균,박병호,김준태,박경수,배정대,홍현빈,심우준,배제성
2022-05-27,SSG,추신수,최지훈,최정,한유섬,박성한,크론,최주환,김민식,오태곤,이태양
2022-05-27,KIA,류지혁,김선빈,나성범,황대인,소크라테스,최형우,이창진,한승택,박찬호,임기영
2022-05-28,삼성,김지찬,구자욱,피렐라,오재일,이원석,강민호,김헌곤,이성규,오선진,백정현
2022-05-28,LG,홍창기,박해민,김현수,채은성,오지환,유강남,송찬의,이재원,김민성,켈리
2022-05-28,키움,예진원,김휘집,이정후,김혜성,송성문,김수환,김웅빈,푸이그,이지영,최원태
2022-05-28,롯데,황성빈,안치홍,이대호,피터스,고승민,지시완,이학주,김민수,이호연,스파크맨
2022-05-28,두산,김재호,페르난데스,강승호,김재환,허경민,박유연,정수빈,강현구,박세혁,이영하
2022-05-28,NC,손아섭,박민우,박건우,마티니,양의지,이명기,노진혁,서호철,김기환,구창모
2022-05-28,한화,터크먼,이진영,정은원,노시환,하주석,김인환,최재훈,노수광,김태연,이민우
2022-05-28,KT,조용호,배정대,김준태,박병호,장성우,황재균,장준원,홍현빈,심우준,데스파이네
2022-05-28,SSG,추신수,오태곤,최정,한유섬,크론,최주환,하재훈,김성현,이재원,노바
2022-05-28,KIA,류지혁,박찬호,나성범,황대인,소크라테스,최형우,이창진,박동원,김규성,이의리
2022-05-29,삼성,김지찬,피렐라,오재일,구자욱,이원석,김태군,김상수,김헌곤,오선진,황동재
2022-05-29,LG,홍창기,박해민,김현수,채은성,오지환,유강남,송찬의,이재원,김민성,김윤식
2022-05-29,키움,김준완,김휘집,이정후,김혜성,송성문,김수환,박주홍,푸이그,김재현,한현희
2022-05-29,롯데,황성빈,장두성,이대호,피터스,이호연,안중열,이학주,김민수,배성근,반즈
2022-05-29,두산,안권수,페르난데스,강승호,김재환,양석환,박세혁,정수빈,안재석,박계범,곽빈
2022-05-29,NC,손아섭,이명기,박건우,양의지,마티니,노진혁,김주원,김응민,서호철,신민혁
2022-05-29,한화,터크먼,이진영,정은원,노시환,김인환,박정현,노수광,김태연,박상언,김민우
2022-05-29,KT,조용호,배정대,김준태,장성우,황재균,김민혁,김병희,장준원,심우준,엄상백
2022-05-29,SSG,추신수,최지훈,최정,한유섬,크론,최주환,오태곤,김민식,김성현,오원석
2022-05-29,KIA,류지혁,김선빈,나성범,황대인,소크라테스,최형우,이창진,박동원,박찬호,한승혁
2022-05-31,KIA,박찬호,김선빈,나성범,황대인,소크라테스,최형우,이창진,박동원,김도영,양현종
2022-05-31,두산,허경민,페르난데스,강승호,김재환,양석환,김재호,정수빈,장승현,안권수,최승용
2022-05-31,KT,조용호,황재균,김준태,박병호,장성우,박경수,배정대,홍현빈,심우준,고영표
2022-05-31,SSG,최지훈,오준혁,최정,한유섬,최주환,크론,오태곤,이재원,김성현,폰트
2022-05-31,LG,홍창기,박해민,김현수,채은성,오지환,유강남,송찬의,이재원,김민성,임준형
2022-05-31,롯데,안치홍,황성빈,이대호,피터스,조세진,윤동희,이학주,정보근,한태양,이인복
2022-05-31,삼성,김지찬,피렐라,오재일,구자욱,이원석,강민호,김상수,김헌곤,오선진,원태인
2022-05-31,키움,김준완,김휘집,이정후,김혜성,송성문,김수환,박주홍,푸이그,김재현,안우진
2022-05-31,NC,손아섭,박민우,박건우,양의지,마티니,권희동,이명기,서호철,김주원,루친스키
2022-05-31,한화,터크먼,이진영,정은원,노시환,하주석,김인환,최재훈,노수광,박정현,남지민
2022-06-01,KIA,류지혁,김선빈,나성범,황대인,소크라테스,최형우,이창진,박동원,박찬호,로니
2022-06-01,두산,허경민,페르난데스,강승호,김재환,양석환,김인태,정수빈,박계범,박세혁,스탁
2022-06-01,KT,조용호,황재균,김병희,박병호,장성우,박경수,배정대,송민섭,심우준,소형준
2022-06-01,SSG,추신수,최지훈,최정,한유섬,크론,최주환,오준혁,김민식,김성현,김광현
2022-06-01,LG,홍창기,박해민,김현수,채은성,오지환,서건창,이재원,김민성,허도환,플럿코
2022-06-01,롯데,황성빈,안치홍,이대호,피터스,고승민,윤동희,이학주,안중열,이호연,나균안
2022-06-01,삼성,김상수,구자욱,피렐라,오재일,김태군,오선진,김헌곤,이해승,김현준,뷰캐넌
2022-06-01,키움,박주홍,김휘집,이정후,김혜성,송성문,김수환,김웅빈,푸이그,이지영,요키시
2022-06-01,NC,손아섭,권희동,박민우,양의지,마티니,이명기,서호철,김주원,김기환,이재학
2022-06-01,한화,터크먼,최재훈,정은원,노시환,하주석,김인환,노수광,권광민,이도윤,윤대경
2022-06-02,KIA,박찬호,김선빈,나성범,황대인,소크라테스,최형우,이창진,한승택,김도영,임기영
2022-06-02,두산,김인태,정수빈,페르난데스,김재환,양석환,허경민,강승호,안재석,장승현,최원준
2022-06-02,KT,조용호,김민혁,황재균,박병호,장성우,김준태,배정대,오윤석,심우준,데스파이네
